Client,Sale_CL,Predicted_Probability_Sale_CL,Predicted_Sale_CL,Revenue_CL,Sale_CC,Predicted_Probability_Sale_CC,Predicted_Sale_CC,Revenue_CC,Sale_MF,Predicted_Probability_Sale_MF,Predicted_Sale_MF,Revenue_MF,ExpectedRev_MF,ExpectedRev_CC,ExpectedRev_CL,Score,Top_Offer
887,,0.21737586,0,,,0.560878691,1,4.376964286,,0.441229372,0,,,1.376926898,,1.376926898,CC
484,,0.251451828,0,,,0.560878691,1,4.376964286,,0.438517251,0,,,1.376926898,,1.376926898,CC
1480,,0.300238745,0,,,0.560878691,1,4.376964286,,0.441229372,0,,,1.376926898,,1.376926898,CC
1211,,0.300612173,0,,,0.560590417,1,4.376964286,,0.376711962,0,,,1.375511869,,1.375511869,CC
199,,0.328485183,0,,,0.5602714,1,4.376964286,,0.459144681,0,,,1.37394678,,1.37394678,CC
77,,0.229546513,0,,,0.5602714,1,4.376964286,,0.41474144,0,,,1.37394678,,1.37394678,CC
261,,0.368288618,0,,,0.560094013,1,4.376964286,,0.391791613,0,,,1.373076908,,1.373076908,CC
12,,0.209047104,0,,,0.559871596,1,4.376964286,,0.43474144,0,,,1.37198661,,1.37198661,CC
1037,,0.173499346,0,,,0.558594464,1,4.376964286,,0.375567424,0,,,1.365734431,,1.365734431,CC
562,,0.280325304,0,,,0.558594464,1,4.376964286,,0.403568915,0,,,1.365734431,,1.365734431,CC
1395,,0.16791289,0,,,0.558260559,1,4.376964286,,0.505240701,1,3.079821429,0.786180368,1.364102157,,1.364102157,CC
105,,0.156466774,0,,,0.558011608,1,4.376964286,,0.537214582,1,3.079821429,0.888834947,1.362885811,,1.362885811,CC
183,,0.189265282,0,,,0.55792095,1,4.376964286,,0.49745356,0,,,1.362442999,,1.362442999,CC
1343,,0.46252196,0,,,0.55792095,1,4.376964286,,0.499144681,0,,,1.362442999,,1.362442999,CC
440,,0.156794227,0,,,0.557868377,1,4.376964286,,0.420009275,0,,,1.362186246,,1.362186246,CC
1482,,0.422960851,0,,,0.557481484,1,4.376964286,,0.459144681,0,,,1.360297494,,1.360297494,CC
336,,0.202216331,0,,,0.557461205,1,4.376964286,,0.451300374,0,,,1.360198528,,1.360198528,CC
1443,,0.312209541,0,,,0.557284104,1,4.376964286,,0.470707633,0,,,1.359334417,,1.359334417,CC
709,0,0.178676765,0,0,1,0.584783452,1,3.965357143,0,0.335469756,0,0,0,1.356039869,0,1.356039869,CC
1147,,0.433588087,0,,,0.556351874,1,4.376964286,,0.429706923,0,,,1.354790407,,1.354790407,CC
459,,0.489712011,0,,,0.556351874,1,4.376964286,,0.400064738,0,,,1.354790407,,1.354790407,CC
487,,0.224793528,0,,,0.555780624,1,4.376964286,,0.484955622,0,,,1.352009701,,1.352009701,CC
419,,0.174129726,0,,,0.555780624,1,4.376964286,,0.484955622,0,,,1.352009701,,1.352009701,CC
39,,0.180793863,0,,,0.55568982,1,4.376964286,,0.469444059,0,,,1.35156795,,1.35156795,CC
1228,,0.207723385,0,,,0.55568982,1,4.376964286,,0.469444059,0,,,1.35156795,,1.35156795,CC
899,,0.12194285,0,,,0.554808713,1,4.376964286,,0.486646742,0,,,1.347285229,,1.347285229,CC
323,0,0.148105239,0,0,1,0.577576432,1,4.036785714,1,0.453932602,0,0.7625,0.15711679,1.346649655,0,1.346649655,CC
1566,,0.161117002,0,,,0.554442617,1,4.376964286,,0.498081694,0,,,1.345507777,,1.345507777,CC
438,1,0.168119454,0,18.1725,1,0.559871596,1,4.285714286,0,0.547817247,1,0,0,1.343383732,0.513630282,1.343383732,CC
1134,,0.246464866,0,,,0.553807221,1,4.376964286,,0.481229372,0,,,1.342425617,,1.342425617,CC
338,,0.200031702,0,,,0.553022543,1,4.376964286,,0.428231973,0,,,1.338624201,,1.338624201,CC
9,,0.269782077,0,,,0.552954667,1,4.376964286,,0.409706923,0,,,1.338295626,,1.338295626,CC
1074,,0.184407058,0,,,0.552583077,1,4.376964286,,0.444955622,0,,,1.33649754,,1.33649754,CC
1321,,0.369837951,0,,,0.552397102,1,4.376964286,,0.484955622,0,,,1.335598078,,1.335598078,CC
948,,0.260764108,0,,,0.552397102,1,4.376964286,,0.51909512,1,3.079821429,0.829887892,1.335598078,,1.335598078,CC
750,,0.340663765,0,,,0.551522994,1,4.376964286,,0.380014311,0,,,1.33137455,,1.33137455,CC
260,,0.222336642,0,,,0.551522994,1,4.376964286,,0.428231973,0,,,1.33137455,,1.33137455,CC
785,,0.329887017,0,,,0.551365597,1,4.376964286,,0.419957072,0,,,1.330614746,,1.330614746,CC
1353,0,0.139175753,0,0,0,0.553142009,1,0,1,0.444955622,0,6.714821429,1.329437313,0,0,1.329437313,MF
4,,0.394611819,0,,,0.550931565,1,4.376964286,,0.408293308,0,,,1.328520666,,1.328520666,CC
1521,,0.165883721,0,,,0.55047089,1,4.376964286,,0.484955622,0,,,1.326299842,,1.326299842,CC
1173,,0.137448466,0,,,0.55047089,1,4.376964286,,0.484955622,0,,,1.326299842,,1.326299842,CC
1455,,0.311398639,0,,,0.550410014,1,4.376964286,,0.43449014,0,,,1.32600651,,1.32600651,CC
1119,,0.319510905,0,,,0.550340273,1,4.376964286,,0.512405449,1,3.079821429,0.808635895,1.325670502,,1.325670502,CC
1096,,0.277703641,0,,,0.549839538,1,4.376964286,,0.607046184,1,3.079821429,1.134929809,1.323259237,,1.323259237,CC
1127,,0.207418113,0,,,0.54973133,1,4.376964286,,0.495439996,0,,,1.322738459,,1.322738459,CC
1070,0,0.303298271,0,0,0,0.547594012,1,0,1,0.375567424,0,9.376964286,1.32262916,0,0,1.32262916,MF
1182,0,0.120763779,0,0,0,0.412239625,0,0,1,0.43474144,0,6.997321429,1.322494589,0,0,1.322494589,MF
1241,,0.15400119,0,,,0.549675062,1,4.376964286,,0.484955622,0,,,1.32246769,,1.32246769,CC
485,,0.228876605,0,,,0.549675062,1,4.376964286,,0.484955622,0,,,1.32246769,,1.32246769,CC
706,,0.196549686,0,,,0.549663454,1,4.376964286,,0.484955622,0,,,1.322411839,,1.322411839,CC
867,0,0.137060852,0,0,1,0.624048533,1,3.392857143,0,0.379101977,0,0,0,1.321302652,0,1.321302652,CC
807,,0.203386192,0,,,0.548978341,1,4.376964286,,0.458081694,0,,,1.319117326,,1.319117326,CC
654,,0.176523388,0,,,0.548910466,1,4.376964286,,0.43474144,0,,,1.318791154,,1.318791154,CC
1063,,0.434658729,0,,,0.548835792,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.318432362,,1.318432362,CC
679,1,0.434955745,0,6.9675,1,0.514262101,1,3.392857143,0,0.337452606,0,0,0,0.897293688,1.318156937,1.318156937,CL
568,0,0.190960276,0,0,1,0.495436436,0,5.356071429,0,0.322126,0,0,0,1.314686627,0,1.314686627,CC
1426,,0.265073231,0,,,0.547805119,1,4.376964286,,0.537214582,1,3.079821429,0.888834947,1.313485173,,1.313485173,CC
1433,,0.212623544,0,,,0.547805119,1,4.376964286,,0.535774762,1,3.079821429,0.884076895,1.313485173,,1.313485173,CC
1086,,0.126197119,0,,,0.547737243,1,4.376964286,,0.520101232,1,3.079821429,0.833107994,1.313159698,,1.313159698,CC
500,1,0.077362187,0,10.08321429,0,0.655144812,1,0,1,0.472462689,0,5.881964286,1.312977904,0,0.06034711,1.312977904,MF
1393,,0.336151657,0,,,0.547618233,1,4.376964286,,0.458081694,0,,,1.312589125,,1.312589125,CC
1277,0,0.244094413,0,0,1,0.677232244,1,2.857142857,1,0.496965874,0,4.704821429,1.161973648,1.310410033,0,1.310410033,CC
1071,,0.362925081,0,,,0.547026043,1,4.376964286,,0.390808519,0,,,1.309751815,,1.309751815,CC
1082,,0.231892203,0,,,0.546958167,1,4.376964286,,0.49153676,0,,,1.309426803,,1.309426803,CC
1297,,0.473989073,0,,,0.546943066,1,4.376964286,,0.459144681,0,,,1.309354499,,1.309354499,CC
89,,0.180306176,0,,,0.546851764,1,4.376964286,,0.358360141,0,,,1.308917391,,1.308917391,CC
652,,0.123653192,0,,,0.546350877,1,4.376964286,,0.458517251,0,,,1.306520689,,1.306520689,CC
270,,0.234542399,0,,,0.545581135,1,4.376964286,,0.478081694,0,,,1.302841825,,1.302841825,CC
329,,0.251456466,0,,,0.545461383,1,4.376964286,,0.319018488,0,,,1.302269957,,1.302269957,CC
525,1,0.270136771,0,7.586428571,1,0.636448676,1,2.108214286,1,0.468015802,0,5.942857143,1.301716242,0.853967861,0.553611092,1.301716242,MF
317,0,0.282534534,0,0,1,0.550257061,1,4.286785714,0,0.447241186,0,0,0,1.297965125,0,1.297965125,CC
1516,,0.23149929,0,,,0.543268803,1,4.376964286,,0.438517251,0,,,1.291821582,,1.291821582,CC
231,,0.332357963,0,,,0.543268803,1,4.376964286,,0.438517251,0,,,1.291821582,,1.291821582,CC
674,,0.294795257,0,,,0.543268803,1,4.376964286,,0.41618126,0,,,1.291821582,,1.291821582,CC
1102,,0.21825332,0,,,0.54322519,1,4.376964286,,0.515774762,1,3.079821429,0.8193052,1.291614181,,1.291614181,CC
677,,0.426755549,0,,,0.543200756,1,4.376964286,,0.525240701,1,3.079821429,0.849654343,1.291497988,,1.291497988,CC
692,1,0.202880232,0,13.13107143,1,0.548910466,1,4.285714286,0,0.438517251,0,0,0,1.291297283,0.540480001,1.291297283,CC
1420,,0.183595409,0,,,0.542765132,1,4.376964286,,0.411791613,0,,,1.289427367,,1.289427367,CC
1319,,0.261925434,0,,,0.542765132,1,4.376964286,,0.380014311,0,,,1.289427367,,1.289427367,CC
840,0,0.341789183,0,0,1,0.605487172,1,3.510714286,0,0.375567424,0,0,0,1.28707952,0,1.28707952,CC
1368,0,0.096755066,0,0,1,0.588121946,1,3.714285714,0,0.489016512,0,0,0,1.284724713,0,1.284724713,CC
1153,,0.233754681,0,,,0.541730026,1,4.376964286,,0.459793104,0,,,1.284513927,,1.284513927,CC
1225,,0.198666579,0,,,0.540575316,1,4.376964286,,0.479144681,0,,,1.279043823,,1.279043823,CC
274,,0.390402536,0,,,0.540094013,1,4.376964286,,0.403568915,0,,,1.276767234,,1.276767234,CC
148,0,0.370521459,0,0,0,0.535333722,1,0,1,0.548686878,1,4.234464286,1.274816341,0,0,1.274816341,MF
921,0,0.198960872,0,0,1,0.577284104,1,3.8225,0,0.509016512,1,0,0,1.273874639,0,1.273874639,CC
1458,,0.346020885,0,,,0.539465248,1,4.376964286,,0.481857506,0,,,1.273796199,,1.273796199,CC
409,,0.205064901,0,,,0.539022993,1,4.376964286,,0.397929621,0,,,1.271708533,,1.271708533,CC
1421,,0.22536284,0,,,0.539022993,1,4.376964286,,0.421484224,0,,,1.271708533,,1.271708533,CC
154,,0.134043059,0,,,0.538673539,1,4.376964286,,0.477841139,0,,,1.270060144,,1.270060144,CC
1181,,0.278355136,0,,,0.538647825,1,4.376964286,,0.607753593,1,3.079821429,1.137576487,1.269938895,,1.269938895,CC
729,1,0.212208011,0,28.14892857,1,0.516368829,1,3.502142857,0,0.464239991,0,0,0,0.93380005,1.267609303,1.267609303,CL
952,0,0.4513146,0,0,1,0.542258488,1,4.285714286,1,0.47909512,0,1.189821429,0.273102251,1.260189718,0,1.260189718,CC
678,1,0.270610148,0,17.15464286,0,0.541441725,1,0,0,0.458140039,0,0,0,0,1.256231962,1.256231962,CL
286,,0.416504796,0,,,0.535525073,1,4.376964286,,0.379239695,0,,,1.255256909,,1.255256909,CC
565,,0.426139619,0,,,0.535372993,1,4.376964286,,0.525017505,1,3.079821429,0.848932391,1.254544069,,1.254544069,CC
24,,0.226917079,0,,,0.535057818,1,4.376964286,,0.478081694,0,,,1.253067399,,1.253067399,CC
1606,,0.163865812,0,,,0.534442617,1,4.376964286,,0.501857506,1,3.079821429,0.775686769,1.250187542,,1.250187542,CC
1549,1,0.043234747,0,133.2753571,1,0.682821749,1,2.679285714,1,0.33670415,0,0.368214286,0.041744338,1.249205016,0.24912408,1.249205016,CC
511,,0.337784299,0,,,0.533807221,1,4.376964286,,0.45745356,0,,,1.247216625,,1.247216625,CC
991,,0.323838444,0,,,0.533807221,1,4.376964286,,0.441229372,0,,,1.247216625,,1.247216625,CC
1578,,0.253972408,0,,,0.533807221,1,4.376964286,,0.41474144,0,,,1.247216625,,1.247216625,CC
818,,0.216578618,0,,,0.533697709,1,4.376964286,,0.478081694,0,,,1.24670494,,1.24670494,CC
276,,0.491023763,0,,,0.533091333,1,4.376964286,,0.560022751,1,3.079821429,0.965910478,1.24387359,,1.24387359,CC
182,0,0.23739404,0,0,0,0.563365232,1,0,1,0.462920492,0,5.793928571,1.241612137,0,0,1.241612137,MF
586,,0.134159255,0,,,0.532421536,1,4.376964286,,0.504463766,1,3.079821429,0.783764325,1.24074985,,1.24074985,CC
834,,0.213275447,0,,,0.532019399,1,4.376964286,,0.51153676,1,3.079821429,0.805896433,1.238876283,,1.238876283,CC
1314,,0.151516478,0,,,0.531592735,1,4.376964286,,0.453227881,0,,,1.236889997,,1.236889997,CC
1050,,0.380897986,0,,,0.531399391,1,4.376964286,,0.56940838,1,3.079821429,0.998557885,1.235990431,,1.235990431,CC
1400,0,0.193124628,0,0,0,0.564886166,1,0,1,0.514827453,1,4.657142857,1.23436317,0,0,1.23436317,MF
1597,,0.239435334,0,,,0.530915703,1,4.376964286,,0.479957072,0,,,1.233741419,,1.233741419,CC
735,0,0.285117459,0,0,0,0.610793065,1,0,1,0.530707633,1,4.37375,1.231869276,0,0,1.231869276,MF
1284,1,0.285779789,0,15.03571429,0,0.552431776,1,0,0,0.453414586,0,0,0,0,1.227968109,1.227968109,CL
1431,1,0.272807235,0,16.47642857,0,0.562044659,1,0,0,0.428731433,0,0,0,0,1.226238222,1.226238222,CL
311,,0.334590577,0,,,0.528800954,1,4.376964286,,0.548686878,1,3.079821429,0.927202692,1.223932489,,1.223932489,CC
577,,0.192035545,0,,,0.52774885,1,4.376964286,,0.484955622,0,,,1.219067052,,1.219067052,CC
1512,,0.182218423,0,,,0.527130325,1,4.376964286,,0.472015388,0,,,1.216211219,,1.216211219,CC
143,1,0.527392189,1,2.410714286,0,0.226622397,0,0,1,0.473634807,0,5.416428571,1.215067047,0,0.67052215,1.215067047,MF
208,1,0.456590203,0,5.801785714,0,0.453139806,0,0,0,0.265349229,0,0,0,0,1.209525034,1.209525034,CL
878,,0.49451427,0,,,0.511174983,1,4.376964286,,0.626554328,1,3.079821429,1.209046503,1.143700169,,1.209046503,MF
7,,0.242968433,0,,,0.524834575,1,4.376964286,,0.521241694,1,3.079821429,0.836765627,1.205640639,,1.205640639,CC
765,,0.367490185,0,,,0.523793312,1,4.376964286,,0.425633317,0,,,1.200861445,,1.200861445,CC
1165,0,0.143592466,0,0,1,0.5602714,1,3.821428571,0,0.442920492,0,0,0,1.199561874,0,1.199561874,CC
304,1,0.244312014,0,20.07142857,0,0.577598629,1,0,0,0.422376507,0,0,0,0,1.198030662,1.198030662,CL
748,,0.205509186,0,,,0.522258488,1,4.376964286,,0.486646742,0,,,1.193834202,,1.193834202,CC
429,,0.186471289,0,,,0.521925863,1,4.376964286,,0.495525437,0,,,1.192313985,,1.192313985,CC
1313,,0.163216059,0,,,0.521265584,1,4.376964286,,0.402149429,0,,,1.189299145,,1.189299145,CC
968,,0.228837308,0,,,0.520931679,1,4.376964286,,0.469444059,0,,,1.187775984,,1.187775984,CC
1095,,0.419201012,0,,,0.520343229,1,4.376964286,,0.498558709,0,,,1.185094051,,1.185094051,CC
25,,0.381579658,0,,,0.520254647,1,4.376964286,,0.509016512,1,3.079821429,0.797974987,1.184690591,,1.184690591,CC
33,1,0.115289604,0,14.98964286,1,0.603560961,1,3.25,0,0.347468265,0,0,0,1.183928958,0.199237727,1.183928958,CC
342,,0.412273354,0,,,0.519871596,1,4.376964286,,0.488629638,0,,,1.182946715,,1.182946715,CC
1356,,0.25854713,0,,,0.519657482,1,4.376964286,,0.472015388,0,,,1.181972502,,1.181972502,CC
910,,0.056148423,0,,,0.519367636,1,4.376964286,,0.394824885,0,,,1.180654345,,1.180654345,CC
1148,,0.243599851,0,,,0.519254743,1,4.376964286,,0.35688337,0,,,1.180141133,,1.180141133,CC
681,,0.277858531,0,,,0.51894011,1,4.376964286,,0.498558709,0,,,1.178711394,,1.178711394,CC
1324,,0.494152971,0,,,0.518647825,1,4.376964286,,0.532465257,1,3.079821429,0.87318866,1.177383989,,1.177383989,CC
1478,,0.297141081,0,,,0.518438813,1,4.376964286,,0.545765168,1,3.079821429,0.917354437,1.176435222,,1.176435222,CC
1430,,0.220268866,0,,,0.517839824,1,4.376964286,,0.501857506,1,3.079821429,0.775686769,1.173718353,,1.173718353,CC
1025,1,0.300559381,0,12.96428571,0,0.615530838,1,0,0,0.499144681,0,0,0,0,1.171140952,1.171140952,CL
57,,0.231935964,0,,,0.516923835,1,4.376964286,,0.531172329,1,3.079821429,0.86895327,1.169569727,,1.169569727,CC
902,,0.164685039,0,,,0.516899401,1,4.376964286,,0.520101232,1,3.079821429,0.833107994,1.169459161,,1.169459161,CC
1167,0,0.070906966,0,0,1,0.738631861,1,2.142857143,0,0.362842158,0,0,0,1.169093627,0,1.169093627,CC
1085,0,0.587449051,1,0,0,0.286530636,0,0,1,0.556819436,1,3.763928571,1.166998088,0,0,1.166998088,MF
1186,,0.175596507,0,,,0.515290016,1,4.376964286,,0.509016512,1,3.079821429,0.797974987,1.162188192,,1.162188192,CC
502,0,0.268394162,0,0,0,0.570340273,1,0,1,0.438517251,0,6.042321429,1.161922579,0,0,1.161922579,MF
1347,1,0.234779532,0,21.03571429,0,0.585487172,1,0,0,0.403568915,0,0,0,0,1.159518623,1.159518623,CL
926,0,0.221618138,0,0,1,0.583423344,1,3.392857143,0,0.423568915,0,0,0,1.154870208,0,1.154870208,CC
949,,0.082272739,0,,,0.513602685,1,4.376964286,,0.394824885,0,,,1.15458942,,1.15458942,CC
1435,,0.16194508,0,,,0.513363804,1,4.376964286,,0.487752938,0,,,1.153515653,,1.153515653,CC
146,,0.40887405,0,,,0.245734434,0,,,0.611287446,1,3.079821429,1.150844086,,,1.150844086,MF
999,,0.294230092,0,,,0.512633998,1,4.376964286,,0.436954131,0,,,1.150238271,,1.150238271,CC
91,,0.462437424,0,,,0.399314069,0,,,0.611117072,1,3.079821429,1.150202665,,,1.150202665,MF
240,,0.32958217,0,,,0.51202708,1,4.376964286,,0.532465257,1,3.079821429,0.87318866,1.147516302,,1.147516302,CC
428,0,0.126286531,0,0,1,0.649065007,1,2.714285714,0,0.41392673,0,0,0,1.143488896,0,1.143488896,CC
470,1,0.327345299,0,10.60714286,0,0.584965934,1,0,0,0.498081694,0,0,0,0,1.13660781,1.13660781,CL
271,1,0.411587032,0,6.642857143,1,0.540545111,1,3.573928571,0,0.337903415,0,0,0,1.044262675,1.125325809,1.125325809,CL
1568,0,0.317735823,0,0,1,0.603336892,1,3.071428571,0,0.434853944,0,0,0,1.118047316,0,1.118047316,CC
23,1,0.367830228,0,8.25,0,0.629213271,1,0,0,0.463497451,0,0,0,0,1.116217382,1.116217382,CL
889,,0.166344552,0,,,0.504766699,1,4.376964286,,0.50832393,1,3.079821429,0.79580497,1.115204195,,1.115204195,CC
685,,0.300809903,0,,,0.504287048,1,4.376964286,,0.419245567,0,,,1.113085771,,1.113085771,CC
1056,1,0.304083354,0,12,0,0.646834329,1,0,1,0.322126,0,10.52714286,1.092350661,0,1.109600237,1.109600237,CL
124,,0.247716417,0,,,0.502765132,1,4.376964286,,0.391791613,0,,,1.106377422,,1.106377422,CC
465,0,0.494692752,0,0,1,0.371576827,0,8,0,0.425519148,0,0,0,1.104554705,0,1.104554705,CC
1302,0,0.092636301,0,0,1,0.753263125,1,0.428571429,1,0.329651241,0,10.12642857,1.100438393,0.243173715,0,1.100438393,MF
401,,0.187095946,0,,,0.501109018,1,4.376964286,,0.356711962,0,,,1.099100586,,1.099100586,CC
986,,0.234677526,0,,,0.500901448,1,4.376964286,,0.484955622,0,,,1.098190235,,1.098190235,CC
1144,0,1,1,0,1,0.501573833,1,4.357142857,0,0.579120053,1,0,0,1.096153921,0,1.096153921,CC
780,,0.341169197,0,,,0.500425941,1,4.376964286,,0.421484224,0,,,1.096106194,,1.096106194,CC
817,,0.476299011,0,,,0.500258489,1,4.376964286,,0.540464179,1,3.079821429,0.899620549,1.095372761,,1.095372761,CC
964,0,0.218282327,0,0,1,0.539090869,1,3.751071429,0,0.478517251,0,0,0,1.090132496,0,1.090132496,CC
826,1,0.621236904,1,2.821428571,0,0.307661019,0,0,0,0.647654265,1,0,0,0,1.088888856,1.088888856,CL
319,0,0.07299775,0,0,0,0.56308798,1,0,1,0.448293308,0,5.415,1.088235707,0,0,1.088235707,MF
649,0,0.164079137,0,0,1,0.600878691,1,3,0,0.481229372,0,0,0,1.083165604,0,1.083165604,CC
747,1,0.527377284,1,3.892857143,0,0.584783452,1,0,1,0.340685387,0,0.25,0.029016633,0,1.082707897,1.082707897,CL
1078,1,0.340941214,0,9.285714286,0,0.557284104,1,0,0,0.470707633,0,0,0,0,1.079379891,1.079379891,CL
1043,0,0.276924871,0,0,1,0.613961762,1,2.857142857,0,0.403568915,0,0,0,1.076997271,0,1.076997271,CC
1223,1,0.243494369,0,18.0525,0,0.590410014,1,0,0,0.527817247,1,0,0,0,1.070323836,1.070323836,CL
441,1,0.412318474,0,6.25,0,0.254784827,0,0,0,0.402385695,0,0,0,0,1.062540776,1.062540776,CL
187,1,0.259073947,0,15.75,0,0.662561385,1,0,1,0.531049074,1,2.701071429,0.761737578,0,1.057129135,1.057129135,CL
155,,0.463738195,0,,,0.346506201,0,,,0.58494096,1,3.079821429,1.053779157,,,1.053779157,MF
1344,0,0.12911696,0,0,1,0.606958167,1,2.857142857,0,0.359245567,0,0,0,1.052566334,0,1.052566334,CC
1220,1,0.078950983,0,4.251428571,0,0.589393498,1,0,1,0.462432806,0,4.910714286,1.050127276,0,0.02650025,1.050127276,MF
1317,0,0.274091145,0,0,0,0.559871596,1,0,1,0.418517251,0,5.987678571,1.048781958,0,0,1.048781958,MF
1583,1,0.185908238,0,30.25,0,0.608457716,1,0,0,0.380014311,0,0,0,0,1.045496652,1.045496652,CL
849,1,0.284227484,0,12.86821429,0,0.610751227,1,0,0,0.450377998,0,0,0,0,1.03956207,1.03956207,CL
1406,0,0.140986618,0,0,1,0.548835792,1,3.431428571,0,0.480687955,0,0,0,1.033617407,0,1.033617407,CC
903,0,0.26702295,0,0,0,0.519263026,1,0,1,0.472015388,0,4.637857143,1.033307739,0,0,1.033307739,MF
322,0,0.026104587,0,0,1,0.754630599,1,1.785714286,0,0.437599001,0,0,0,1.016905965,0,1.016905965,CC
699,,0.335164593,0,,,0.490164751,0,,,0.572912557,1,3.079821429,1.010886086,,,1.010886086,MF
482,1,0.304338743,0,10.82142857,0,0.575374645,1,0,0,0.43474144,0,0,0,0,1.002303122,1.002303122,CL
777,1,0.283766073,0,12.43857143,0,0.600878691,1,0,1,0.41618126,0,0.99125,0.171691282,0,1.001593375,1.001593375,CL
553,1,0.183300692,0,29.78107143,0,0.557851422,1,0,0,0.417929621,0,0,0,0,1.000618493,1.000618493,CL
1261,1,0.402759277,0,6.163571429,0,0.538664205,1,0,0,0.51153676,1,0,0,0,0.999823955,0.999823955,CL
435,,0.492155973,0,,,0.291580669,0,,,0.569230862,1,3.079821429,0.997935364,,,0.997935364,MF
1135,0,0.348971181,0,0,0,0.719975216,1,0,1,0.402308315,0,6.136428571,0.993193117,0,0,0.993193117,MF
222,1,0.497216244,0,2.107142857,0,0.28166776,0,0,1,0.332990878,0,8.917321429,0.988778683,0,0.520936272,0.988778683,MF
1384,0,0.411631456,0,0,1,0.46292224,0,4.607142857,0,0.377160876,0,0,0,0.987296893,0,0.987296893,CC
1552,0,0.11629336,0,0,0,0.572971622,1,0,1,0.375255406,0,6.901071429,0.97178555,0,0,0.97178555,MF
1563,1,0.299066652,0,10.77178571,0,0.566958167,1,0,0,0.478517251,0,0,0,0,0.963437804,0.963437804,CL
775,1,0.224938555,0,19.03571429,0,0.565351301,1,0,1,0.413385065,0,1.996071429,0.341103081,0,0.963156762,0.963156762,CL
1557,1,0.343824935,0,8.107142857,0,0.611824858,1,0,0,0.544463766,1,0,0,0,0.958390641,0.958390641,CL
693,1,0.2364194,0,17.10714286,0,0.628323818,1,0,1,0.441229372,0,0.213571429,0.041578803,0,0.956188915,0.956188915,CL
790,0,0.427124845,0,0,0,0.533807221,1,0,1,0.39618126,0,6.080178571,0.954342342,0,0,0.954342342,MF
278,0,0.189977449,0,0,0,0.550796907,1,0,1,0.391791613,0,6.188392857,0.949922438,0,0,0.949922438,MF
1543,,0.255105358,0,,,0.496516552,0,,,0.554455537,1,3.079821429,0.946801606,,,0.946801606,MF
1450,0,0.202193349,0,0,0,0.538260559,1,0,1,0.487752938,0,3.89875,0.927524042,0,0,0.927524042,MF
529,0,0.031509738,0,0,1,0.720207568,1,1.786785714,1,0.35688337,0,0.976964286,0.124431779,0.926803858,0,0.926803858,CC
1496,0,0.163977475,0,0,0,0.533807221,1,0,1,0.39618126,0,5.77125,0.90585304,0,0,0.90585304,MF
1323,1,0.301429326,0,9.928571429,0,0.557147904,1,0,0,0.429389032,0,0,0,0,0.902106412,0.902106412,CL
637,,0.477359954,0,,,0.311339124,0,,,0.540992369,1,3.079821429,0.901379786,,,0.901379786,MF
87,0,0.288628759,0,0,0,0.477386167,0,0,1,0.479559525,0,3.875178571,0.891203253,0,0,0.891203253,MF
1573,0,0.335473764,0,0,1,0.414832858,0,5.142857143,0,0.421982938,0,0,0,0.885015258,0,0.885015258,CC
1065,1,0.319657598,0,8.571428571,0,0.630564555,1,0,0,0.391791613,0,0,0,0,0.87583697,0.87583697,CL
1357,,0.349805822,0,,,0.333518718,0,,,0.53202126,1,3.079821429,0.871733049,,,0.871733049,MF
430,,0.355345185,0,,,0.363725208,0,,,0.53202126,1,3.079821429,0.871733049,,,0.871733049,MF
708,,0.461461593,0,,,0.239725024,0,,,0.531456766,1,3.079821429,0.86988415,,,0.86988415,MF
122,0,0.145522121,0,0,1,0.550796907,1,2.857142857,1,0.391791613,0,3.293035714,0.505483182,0.866792093,0,0.866792093,CC
444,1,0.266650689,0,12.04607143,0,0.579254743,1,0,0,0.484955622,0,0,0,0,0.856506878,0.856506878,CL
1595,1,0.229802534,0,16.14285714,0,0.544715778,1,0,0,0.428731433,0,0,0,0,0.852491444,0.852491444,CL
451,1,0.511252538,1,3.261071429,0,0.501261097,1,0,0,0.47789461,0,0,0,0,0.852376102,0.852376102,CL
452,0,0.111037037,0,0,1,0.658449827,1,1.964285714,0,0.373929507,0,0,0,0.8516282,0,0.8516282,CC
134,1,0.205520775,0,20.14,0,0.585574135,1,0,0,0.484955622,0,0,0,0,0.850689212,0.850689212,CL
1370,,0.195240493,0,,,0.470408362,0,,,0.522681514,1,3.079821429,0.841394788,,,0.841394788,MF
725,0,0.274774951,0,0,0,0.522389763,1,0,1,0.569331748,1,2.594464286,0.840966123,0,0,0.840966123,MF
1362,0,0.019736836,0,0,1,0.542181986,1,2.857142857,0,0.457771569,0,0,0,0.839889447,0,0.839889447,CC
1473,0,0.098802717,0,0,0,0.513602685,1,0,1,0.411049074,0,4.929642857,0.832919068,0,0,0.832919068,MF
1517,1,0.244484017,0,13.92857143,0,0.566094463,1,0,0,0.397929621,0,0,0,0,0.832544622,0.832544622,CL
1554,0,0.101207733,0,0,1,0.623404768,1,2.138571429,0,0.412517953,0,0,0,0.831120509,0,0.831120509,CC
1213,0,0.25090321,0,0,1,0.588057912,1,2.392857143,0,0.421484224,0,0,0,0.827478972,0,0.827478972,CC
1409,1,0.412141344,0,4.852142857,0,0.622789567,1,0,0,0.428731433,0,0,0,0,0.82418735,0.82418735,CL
